69523,Star Wars Vol. 3 (Hardcover),0,"With one member of the rebel crew captured and imprisoned, we return to the journals of Ben Kenobi and a legendary adventure with Jedi Master Yoda! He's trapped on a world full of vicious, mysteriously powered children. Not easy, will this be. And the ripples of Yoda's struggle in the past will be felt by Luke Skywalker in the present! Plus, Luke finally gets the alone time he's been after with Princess Leia - unfortunately, it's while they're stranded on a desert island! Meanwhile, Sana and Lando join forces on Coruscant, while Han and Chewie go back to smuggling - for a Hutt?! Plus, Leia takes on a deadly top-secret mission, and Han has a dangerous idea for a new Rebel base. And what are the droids up to? The epic saga continues! Collecting STAR WARS (2015) #26-30, #33-37 and ANNUAL #2-3."
69030,Marvel Rising: Squirrel Girl Ms. Marvel (2018) #1,1,"UNBEATABLE SQUIRREL GIRL author Ryan North and MS. MARVEL writer G. Willow Wilson join MARVEL RISING mastermind Devin Grayson in an all-star escapade! Gamer girl Ember Quade has a secret — a power that lets her bring video games to life! But when her creations attract the attention of super heroes SQUIRREL GIRL and MS. MARVEL, the stakes hit a whole new level. Just what is Ember after? And can Squirrel Girl and Ms. Marvel prevent her pixelated projects from wreaking epic destruction? The next generation of heroes take the universe by storm in the third installment of MARVEL RISING!"
69627,Star Wars: The Last Jedi Adaptation (2018) #4,4,"AS THE PAST DIES, THE FUTURE BECKONS REY gambles everything as she heads for a confrontation with KYLO REN and SUPREME LEADER SNOKE. As the fate of the RESISTANCE hangs in the balance, will POE DAMERON risk mutiny to take matters into his own hands? And who is the mysterious visitor coming to offer counsel to LUKE SKYWALKER? (SPOILER ALERT, it’s YODA!)"
69055,Marvel's Ant-Man And The Wasp: The Art Of The Movie (Hardcover),0,"The latest entry in Marvel's ART OF series is no small matter! Scott Lang has gone straight. No, seriously. Until Hope Van Dyne drags him back into a quest to save her mother - one that might put Scott's relationship with his daughter at risk. This collectible volume contains pages of full-color concept art, production designs and behind-the-scenes secrets from the filmmakers. Go behind the scenes of Marvel's next big hit!"
68663,Infinity Countdown: Champions (2018) #2,2,CHAMPIONS OF THE CHITAURI? Nova and the Champions fighting for Thanos? Strange allies abound and sacrifices will be made One of these young heroes is about to lose everything.
68397,Generations (Trade Paperback),0,"Celebrate Marvel's legacy as its modern-day stars join forces with the icons who inspired them! Sam Wilson, Miles Morales, Kate Bishop, Laura Kinney, Kamala Khan, Amadeus Cho, Riri Williams, Jane Foster and young Jean Grey witness their own inspirations in their prime: Steve Rogers, Peter Parker, Clint Barton, Logan, Carol Danvers, Bruce Banner, Tony Stark, Odinson and Phoenix! Plus: Carol teams up with a man she thought she'd never see again: Mar-Vell! Explore the nature of heroism with Marvel's biggest names! Collecting GENERATIONS: BANNER HULK & TOTALLY AWESOME HULK, CAPTAIN MARVEL & CAPTAIN MAR-VELL, CAPTAIN MARVEL & MS. MARVEL, HAWKEYE & HAWKEYE, IRON MAN & IRONHEART, MILES MORALES SPIDER-MAN & PETER PARKER SPIDER-MAN, PHOENIX & JEAN GREY, SAM WILSON CAPTAIN AMERICA & STEVE ROGERS CAPTAIN AMERICA, UNWORTHY THOR & MIGHTY THOR and WOLVERINE & ALL-NEW WOLVERINE."
67999,Cloak and Dagger (2018) #2,2,"Despite the fact that they’ve gone their separate ways, Cloak and Dagger will always remain connected to one another   but Dagger has learned that there’s a force even more corrosive than villainy to her relationship with Cloak: mistrust.  And things don’t get any better when the murders Dagger has been investigating continue with victims who look like they’ve had the life sucked out of them."
69365,Punisher: Shadowmasters (Trade Paperback),0,"Collects Shadowmasters #1-4, Punisher War Journal (1988) #1-3 and #8-9 and Punisher (1987) #24-25. In his relentless war on crime, the Punisher doesn't have many allies. But those he can rely on include the Shadowmasters! They're the latest in a long line of ninjas who have served as the protectors of Japan's Iga Province for centuries. In the wake of World War II, U.S. Army Captain James Richards and Shadowmaster Shigeru Ezaki forge a friendship in battle. Years later, Ezaki has trained the two men's children — Philip, Sojin and Yuriko — in the ways of the ninja. Together, they must face the reborn menace of the Sunrise Society — which brings them into the murky world of the Punisher! Along with the Black Widow, can they fend off armored Sunrise assassins? Or will the eternal evil plague Frank Castle and the Shadowmasters once again?"
67799,Avengers By Jonathan Hickman Omnibus Vol. 2 (Hardcover),0,"Jonathan Hickman’s epic Avengers run builds to the end of all things! A runaway planet is on a collision course with Earth. A.I.M. brings a corrupt version of the Avengers into the Marvel Universe. And the collision of the Avengers and the Illuminati is imminent! But as teammate faces teammate, the Time Gem takes the Avengers on a peril-filled journey into days-to-come — ultimately sending Captain America 50,000 years into the future to witness a true Avengers world! Meanwhile, as the Incursion crisis worsens, the members of the Illuminati struggle with the weight of the burden they’ve shouldered. Their desperate, world-shattering actions will leave the Avengers at each other’s throats — and give rise to the Cabal! And as the realities of the Multiverse collide, time runs out for everyone! Collecting AVENGERS (2012) #24-44 and NEW AVENGERS (2013) #13-33. AVENGERS (2013) #13-33."
68250,Death of Inhumans (2018) #1,1,"THE TITLE SAYS IT ALL – HERE LIE THE INHUMANS. The Kree have gone murdering, leaving behind a message: Join or die. Thousands of Inhumans have already made their choice — the evidence floats bleeding in space. Black Bolt and his family are next. Rising star Donny Cates and PUNISHER: WAR JOURNAL artist Ariel Olivetti bring their brutal talents to the Inhumans!"
68618,Immortal Hulk (2018) #2,2,A random small-town tragedy. A mystery illness that spreads with grief. A green glow on a lonely mountain. Three puzzle pieces that fit together to make a nightmare. And the only mind on Earth than can connect them up belongs to the Immortal Hulk.
68606,Hunt for Wolverine: Weapon Lost (2018) #3,3,"FRESH BLOOD IN THE WILDS OF CANADA! Deep in Logan’s home country, Daredevil and his investigative team have tracked the most recent reports of his appearances straight to the tips of his still bloody claws!"
70940,True Believers: Fantastic Four - The Wedding of Reed & Sue (2018) #1,1,Reprinting material from Fantastic Four Annual #3!
67917,Captain America (2018) #1,1,"IT IS WINTER IN AMERICA.For over 70 years, he has stood in stalwart defense of our country and its people. But in the aftermath of Hydra’s takeover of the nation, Captain America is a figure of controversy, carrying a tarnished shield and a new enemy is rising! Who are the Power Elite? And how do they intend to co-opt and corrupt the symbol that is Captain America?"
67841,Ben Reilly: Scarlet Spider (2017) #21,21,"For months, an occult group called The Diogenes Initiative has been resurrecting heroes and letting them run amok in Ben Reilly’s town. As the Scarlet Spider, he may have a thing or two to say about that. IN THIS ISSUE: Ben gets one step closer to a miracle cure for young Abigail Mercury and with it, one step closer to a fight to the death with his “brother” Kaine!"
70234,X-Men: Gold (2017) #31,31,"X-HONEYMOON! The cake’s been cut, the band’s gone home, and the biggest X-Wedding in history is finally a done deal! I’m not crying, you’re crying! And so is one of the X-Men! And those aren’t tears of joy: You won’t believe which X-Man calls it quits!"
70091,Weapon X (2017) #20,20,"Sabretooth’s team of killers is going to make things right the only way they know how: WITH A BODY COUNT! Guest-starring Russia’s premier super-team, THE WINTER GUARD! Special guest artist Ricardo López Ortiz (Hit Girl) crafts our bloodiest issue yet!"
68145,Deadpool (2018) #2,2,"A strange and powerful being from outer space is coming to destroy Earth – but WHY? WHO CARES?! Deadpool is totally going to merc it dead! Take that, space nerd! Ummm, that’s the right thing to do, right? And Wade can do it? Right? And there totally won’t be any repercussions, right? RIGHT? I, uh I’ve got a lot riding on this "
67319,Cosmic Ghost Rider (2018) #1,1,"EXPLODING FROM THE PAGES OF THANOS! Frank Castle was the Punisher. A deal with the devil made him Ghost Rider. A deal with Galactus made him cosmic. A deal with Thanos made him DEAD?!? Not to worry, he’s coming back, and he’s got a plan to make the universe a better place that’s going to lead him into an even CRAZIER adventure than he’s ever been in! Join hot new comic (and cosmic?) writer Donny Cates (THANOS, DOCTOR STRANGE) as he pushes his wildest creation past the breaking point!"
67716,Astonishing X-Men (2017) #13,13,"A NEW ERA BEGINS NOW! The Reavers are back, and they have a new weapon that only Havok knows about. It’s going to take a ragtag group of X-Men to save a world that hates and fears them! But after his villainous turn, can any of the X-Men really trust him? Can he blame them? Havok! Beast! Dazzler! Warpath! Colossus! It’s an all-new, all-different kind of X-Men story from the minds of Matthew Rosenberg (PUNISHER) and Greg Land (INCREDIBLE HULK)!"
68295,Doctor Strange (2018) #3,3,"INFINITY WARS IGNITES! When Earth’s magic dried up for him, Doctor Strange took to the stars. He expected to find alien sorcerers and magical artifacts, not one of the INFINITY STONES! The Super-Skrull has the Time Stone, and Doctor Strange can’t let him keep it!"
68325,Doctor Strange: Damnation - The Complete Collection (Trade Paperback),0,"Collects Doctor Strange: Damnation #1-4, Damnation: Johnny Blaze — Ghost Rider #1, Doctor Strange (2015) #386-389, Iron Fist (2017) #78-80 and Ben Reilly: Scarlet Spider #15-17. The city of sin meets its biggest sinner yet. When Doctor Strange raises up Las Vegas from its destruction during SECRET EMPIRE, he inadvertently opens a door for the embodiment of evil: Mephisto! When the Lord of Hell claims the gambler’s paradise for himself and sets his sights on the rest of the world, it will take a diverse group of heroes to beat the devil at his own game. Wong’s makeshift band of Midnight Sons — Iron Fist, Blade, Moon Knight and Scarlet Spider — must face down a whole platoon of Ghost Riders but where does Johnny Blaze stand? DAMNATION transforms the life of Doctor Strange — and the magical landscape of the Marvel Universe!"
69490,Spider-Man Deadpool (2016) #35,35,"The Master Matrix has been unearthed as well as all the secrets of S.H.I.E.L.D.’s LMD program At the heart of this program were MARY AND RICHARD PARKER, A.K.A., The Amazing Spider-Parents. Just when you thought you could trust that two people were without blemish, Deadpool somehow ruins them, too."
69416,Rogue & Gambit: Ring Of Fire (Trade Paperback),0,"Collects Rogue & Gambit #1-5. Everybody's favorite X-couple is reunited! And boy, are they not happy about that. When Kitty Pryde sends Rogue and Gambit on an undercover mission to find a group of kidnapped mutants, what they discover will shock them. But will it also bring them closer together? Caught in the grasp of Lavish, Rogue and Gambit must face a battle royale — against each other! When saving the day means letting go of everything you just fell in love with all over again, can they bring themselves to do what must be done? Prepare for: Making out! Memory loss! Power swapping! Witty banter! Emotional manipulation! Monologuing Big Bads! Doppelganger Golem Clones! And all of it in a high-stakes adventure caper that only the two hottest X-Men can deliver!"
65303,Spider-Man Deadpool (2016) #25,25,"Spider-Man Versus Deadpool Part 3! The first arc of the new era of SM DP climaxes with our heroes facing THE CHAMELEON! The mimicry villain’s plan is more than just changing HIS appearance. It takes Chameleon from his level of petty crook and puts him shoulder to shoulder with the world’s most terrifying super villains! Spider-Man and Deadpool do their darnedest to take down the elusive villain, but it’s hard to punch someone when he could look like anyone!"
62232,Thanos Vol. 2: The God Quarry (Trade Paperback),0,"Collects Thanos (2016) #7-12. See Thanos as you’ve never seen him before: powerless and alone! He is willing to do anything to survive, even if that means accepting help from the unlikeliest of places! And when a threat emerges that’s even worse than the Mad Titan himself, every last one of our lives will depend on the weakened Thanos’ drive to survive! And then there’s the small matter of the God Quarry. None who enter have ever returned — and now, it’s Thanos’ turn to explore its depths. But that’s nothing compared to what’s coming: Earth’s Mightiest Hero! Leader of the Avengers! Champion of all that is good! Thanos?! But can the cosmos survive when Thanos and his son, Thane, come face-to-face in their violent and universe-shaking climactic battle?"
65813,True Believers: Phoenix - What If? (2017) #1,1,What If the Phoenix had lived? Reprinting What If? (1977) #27!
62191,Moon Girl and Devil Dinosaur Vol. 4: Girl-Moon (Trade Paperback),0,"Collects Moon Girl and Devil Dinosaur #19-24. Journey to the Living Planet! It’s Lunella Lafayette’s biggest adventure yet as a voice from the cosmos beckons her and Devil Dinosaur on a truly fantastic voyage — an Ego trip, if you will! Are you ready for Moon Girl to meet Girl-Moon? Lunella isn’t just smart, she’s the smartest person on Earth — but what good is that when the problems she faces are intergalactic? And if our incredible adventurers make it back to Earth, they might find things a little different than they remember. What happened to Yancy Street? And who are Devil Girl and Moon Dinosaur?! And when the duo is thrown through time, the era they arrive in could give Devil the hardest choice of all — and leave Moon Girl scouring the Marvel Universe for a new partner!"
65277,Despicable Deadpool (2017) #291,291,"Wait – did you think the title of this story was a joke? IT’S NOT. This month DEADPOOL ACTUALLY KILLS CABLE. Seriously. And his new best buddy, Stryfe, could not be happier about it! Join Deadpool as he continues his journey back to the dark side!"
65266,Ben Reilly: Scarlet Spider (2017) #12,12,"THE SLINGERS RETURN Part 3! Not one to miss a party, PRODIGY shows his face in Vegas and reunites with the rest of the Slingers! But whose side will the reformed team fall on?"
65815,True Believers: Phoenix Origins (2017) #1,1,"Learn the history of Marvel Girl, Jean Grey! Reprinting X-MEN ORIGINS: JEAN GREY #1."
65288,Invincible Iron Man (2016) #595,595,THE SEARCH FOR TONY STARK Part 3! Riri Williams and Victor Von Doom TEAM UP to solve the mystery of Tony Stark’s fate. Guest-starring the entire armored Marvel Universe as one of Tony’s biggest storylines ever heads toward a big issue #600 whopper!
65331,Doctor Strange: Lords of Fear (Trade Paperback),0,"Collects Thor (1966) #229-230; Dead of Night #11; Marvel Spotlight (1971) #26; Marvel Two-In-One (1974) #18; Marvel Team-Up (1972) #68; Doctor Strange, Sorcerer Supreme #38-40 material from Strange Tales (1951) #110, 116; Thor (1966) 136; Marvel Comics Presents (1988) #1-4; Doctor Strange, Sorcerer Supreme #31-33. Meet the Fear Lords, Doctor Strange's most diabolical foes, as they spread terror across the Marvel Universe! The nefarious Nightmare is a villain that will literally haunt your dreams! The Lurking Unknown raises questions for Thor, and the Dweller in Darkness casts his shadow over Hercules and the Thunder God! The maniacal laugh of the Scarecrow spreads terror wherever he goes - including a run-in with the Thing! The demonic D'Spayre plagues Spider-Man and Man-Thing, while Kkallakku and Nox join the party as the Fear Lords come together to raise hell for Daredevil and Doctor Strange!"
65300,Secret Warriors  (2017) #11,11,"HE DIDN’T START THE FIRE But Inferno will sure finish it! With his niece in danger, Dante will stop at nothing to find Sinister. But can his team keep up with him, or will he play right into Mister Sinister’s hands? And Karnak’s long play finally comes to fruition what has the man who can see all flaws found in the Inhumans’ legacy?"
65320,Black Panther - Long Live the King (2017) #2,2,"As the Black Panther and an Avenger, T'Challa has had to save the world time and again   but those duties pale in comparison to his responsibilities as king of Wakanda. As the nation rebuilds in the wake of revolution, T'Challa finds his people besieged by a massive monster tearing through the country, leaving a trail of destruction in its wake!"
65808,True Believers: Death of Phoenix (2017) #1,1,The death of Jean Grey! Reprinting New X-Men (2001) #150.
49113,Punisher: The Platoon (2017) #4,4,"Frank Castle arranges for his platoon to spend some R&R in Saigon, but that can’t be all Frank has planned there, can it? If NVA General Letrong Giap’s plans succeed, Frank and his crew may not have a base to return to "
65333,Marvel Mangaverse: The Complete Collection (Trade Paperback),0,"Collects Marvel Mangaverse #1-6, New Dawn, Avengers Assemble, Fantastic Four, Ghost Riders, Punisher, Spider-Man, X-Men, Eternity Twilight. East meets West as your favorite heroes are reimagined in hyper-kinetic style by some of the most celebrated artists of the massively popular Japanese art form, manga! It's a new dawn as the Marvel Universe emerges like never before. Brace yourself for a kaiju-esque Hulk and a mecha-style Iron Man! Plus versions of the Avengers, Spider-Man, Punisher, Ghost Rider, the X-Men and more unlike anything you've ever seen before! The excitement only builds with a fresh take on the Galactus saga, manga-fied! Can the Fantastic Four and friends save the day, or are they destined to meet their Doom?! Make yours Marvel manga!"
62137,Doctor Strange Vol. 4: Mr. Misery (Trade Paperback),0,"As magic faced its last days, Mr. Misery helped Doctor Strange defeat the Empirikul. But that doesn’t make Misery a hero. Not one bit. Now, the nightmarish creature is about to show Strange the full meaning of his name — and he’ll do it by visiting pain and suffering on one of the Doc’s closest allies! The Sorcerer Supreme won’t stand for that — but to bring the thunder down on Misery, he needs a little help from Thor! Then, Clea walks back into Doctor Strange’s life just as he’s picking up the pieces from the worst beating he’s ever taken. Is she there to help — or will she make that battle feel like a walk in the park for Stephen? Plus: The dazzling debut of the Sorcerers Supreme! Collecting DOCTOR STRANGE (2015) #17-20 and ANNUAL #1."
65268,Black Panther (2016) #168,168,"KLAW STANDS SUPREME Part 3! ALL THE DOORS ARE OPEN. And for the Black Panther, that’s bad news. As monsters pour through strange gateways, T’Challa must defend his country from within. But with Klaw stealing the lifeblood of Wakanda, the king will have to turn to unlikely allies to staunch the tide! Who will join the king’s ill-fated crusade?"
65326,Avengers: Tales to Astonish (Trade Paperback),0,"Collects Tales to Astonish (1994) #1, Strange Tales (1994) #1, Tales of Suspense (1995) #1. Classic comic book titles from the past inspire fully painted Marvel masterworks featuring some of the world's greatest heroes! When a sadistic killer who claims to be descended from Loki goes on the rampage, it will take three Avengers to face a mad Viking - Hank Pym, the Wasp and the Hulk! Things take a turn for the monstrous in stories featuring Doctor Strange, the Thing, Human Torch and Nick Fury! And old friends Captain America and Iron Man are recruited by S.H.I.E.L.D. to stop a deadly new terror threat using Stark technology! Celebrate the heroic legacy of the Marvel Age of Comics with these strange tales of suspense guaranteed to astonish!"
65307,Star Wars: Jedi of the Republic – Mace Windu (2017) #5,5,"Having rooted out the rebellion in their ranks, Master Windu and his companions make their final stand against the AD-W4 and his droid army!"
65363,Marvel Universe Avengers: Ultron Revolution (2017) #8,8,"THE AVENGERS race against the clock to figure out a way to bring back the Angry Green Monster on their team, A.K.A., the HULK! Will Bruce Banner ever transform into the Incredible Hulk again?"
62156,"Gwenpool, the Unbelievable Vol. 4: Beyond the Fourth Wall (Trade Paperback)",0,"Collects The Unbelievable Gwenpool #16-20. Gwen Poole is everyone's favorite character from the ""real"" world! And her super-power is Official Handbook-level knowledge of top-secret comic-book facts! But the longer she's in the Marvel Universe, and not reading about it from the outside, the more her powers run out or do they? Maybe a trip back to her world might help - but if that happens, will she be able to return to the MU? And at what cost? Plus: Gwenpool is no stranger to trouble, but she'll brand herself a menace when she blurts out a certain somebody's secret identity! You'd have thought by now that she'd know what comes with great power. How can she fix her self-induced continuity drama? And, er, who's that evil-looking version of Gwen?"
65812,True Believers: Phoenix Presents the Wedding of Scott Summers & Jean Grey (2017) #1,1,Reprinting X-Men (1991) #30!
65306,Star Wars: Doctor Aphra (2016) #15,15,Rogue archaeologist Doctor Aphra may be in over her head but at least she’s not alone! Er let’s hope they’re friendly!
65293,Mighty Thor (2015) #702,702,"As the War of the Realms continues to spread, Jane Foster has finally had enough. Will she rally the Asgardians in time to save their home? Or has Odin’s arrogance doomed them all? And as if total war wasn’t enough, there’s also the impending arrival of the unstoppable Mangog. Can even a guest appearance by Hercules avert disaster? Artist Russell Dauterman returns as LEGACY marches toward the Death of the Mighty Thor!"
61124,Monsters Unleashed (Trade Paperback),0,"With monsters on the prowl and creatures on the loose, it’s all hands on deck across the Marvel Universe to deal with the giant-size fallout! But what are these Leviathons that have been unleashed across the Earth? Who controls them? And can even the combined forces of the Avengers, Champions, Guardians of the Galaxy, X-Men and Inhumans stop them before they trample everything into dust?! Amidst this chaos, a puzzle appears — and Elsa Bloodstone is just the person to pick up the pieces. Will she find the answer — or hasten the apocalypse?! And what does this all have to do with young Kei Kawade? Marvel’s mightiest monsters are unleashed in an event so big it redefines the word! Collecting MONSTERS UNLEASHED (2017A) #1-5."
65308,Star Wars: Poe Dameron (2016) #22,22,"Black Squadron and General Organa have teamed together for an extra-top-secret mission and it’s up to them to rescue Lor San Tekka! Meanwhile, what’s Suralinda got up her sleeves?"
65281,Generation X (2017) #85,85,"You’ve been asking for it! You’ve been waiting for it! And now it’s here the original Generation X is back! But this is no happy reunion for any of them. Their former teammate Monet is now bonded to her brother, the vampiric mutant called Emplate. Will Jubilee, Chamber, and Husk be able to save Monet? Or is she forever lost to her brother’s curse?"
65295,Peter Parker: The Spectacular Spider-Man (2017) #298,298,"Most Wanted Part 2! As if the police being after Peter and his sister Teresa weren’t enough, BLACK PANTHER IS ON THEIR TRAIL! Is he out to secure the Twilight Protocol information or just secure it for himself? Either way, Spider-Man’s not giving up his sister without a fight!"
65313,Venom (2016) #159,159,"VENOM INC. Part 3! Venom Inc. is weaving its tendrils through New York's criminal underworld, and Maniac's got himself a cadre of symbiotically subdued, super-powered lieutenants and they're all bearing down on Spider-Man! But Venom is in no shape to provide an assist for his unlikely ally "
65746,Spider-Man: Brand New Day - The Complete Collection Vol. 4 (Trade Paperback),0,"A truly Amazing era of Spider-Man continues — with the former Green Goblin in charge! First, Spidey goes all-out, “24 7” to mess with J. Jonah Jameson — as a new Vulture makes his high-flying debut! But Norman Osborn is policing the nation with his Dark Avengers, and Peter Parker doesn’t like that one bit! Whose side is the armored American Son on — and what will Osborn’s Dark Reign mean for Mister Negative? Spidey will go from one of his greatest enemies to another when Doctor Octopus makes a comeback — like never before! Plus: Daredevil, a wedding and the return of one of the most important people in Peter’s life! Collecting AMAZING SPIDER-MAN (1999) #592-601 and ANNUAL #36, SPIDER-MAN: THE SHORT HALLOWEEN, DARK REIGN: MISTER NEGATIVE #1-3, AMAZING SPIDER-MAN: AMERICAN SON SKETCHBOOK, and material from AMAZING SPIDER-MAN FAMILY #7."
61073,Spider-Gwen (2015) #27,27,"GWENOM Part 3! With pressure mounting on all sides, the police force ratchets up their manhunt for the dangerous fugitive called Spider-Woman! And they’re hot on her tail – even in spite of her new black costume!"
61456,Champions (2016) #15,15,The conclusion of WORLDS COLLIDE! The Champions Avengers team faces its first real casualty in their ongoing struggle to prevent two planets from colliding – and that fatality changes the game!
65279,Doctor Strange (2015) #383,383,"Doctor Strange isn’t getting anywhere taking Loki on by himself, so he’s changing the venue. The former Sorcerer Supreme goes to Asgard for help, and they aren’t exactly welcoming. But don’t worry, Strange didn’t come alone YOU WON’T BELIEVE WHO GUEST-STARS IN THIS ISSUE!"
61033,Ms. Marvel (2015) #25,25,"Jersey City still has a need for a super hero, but why has KAMALA KHAN, a.k.a MS. MARVEL, vanished? In the wake of her disappearance, the city’s newest hero RED DAGGER and even ordinary citizens attempt to carry on her Legacy of heroism. MS. MARVEL is nowhere but also everywhere at once! And when an old enemy re-emerges, will anyone be powerful enough to truly carry the MS. MARVEL legacy but Kamala?"
65312,Uncanny Avengers (2015) #30,30,"Love, loss, and the road ahead. Where does the Unity Squad go from here?"
60752,Old Man Logan (2016) #32,32,"SCARLET SAMURAI Part 2! It’s LOGAN versus ninja after ninja after ninja when the HAND attack! Their new leader has it in for our hero, and the SCARLET SAMURAI is willing to do anything to be the cause of Logan’s end."
65325,Invincible Iron Man: Ironheart Vol. 2 - Choices (Hardcover),0,"Collects Invincible Iron Man (2016) #6-11. The whole world loves Riri Williams, A.K.A. Ironheart! Well, except for those who have a bone to pick with how she's doing the job. And the deadly villain who'd like to take a piece out of her. Come to think of it, that's a whole lot of people who aren't that fond of her! What's a girl to do? Striking out on her own, Riri has her idealism put to the test by a world she doesn't yet understand. How far will she go to do what she knows is right? And how can she handle the biggest threat she'll ever encounter: a headstrong Tony Stark A.I. that's decided it knows what's best for the world? Plus: An international incident sets the stage for one of the biggest Iron Man stories ever!"
65709,Runaways Vol. 8: Dead End Kids (Trade Paperback),0,"The kids start running in a different direction, courtesy of superstar writer Joss Whedon! Rebellious teens Nico, Chase, Karolina, Molly, Victor and Xavin are survivors. All children of super villains, they turned against their evil elders to become amateur super heroes. But when the authorities chase them out of Los Angeles, the Runaways forge an uneasy alliance with East Coast crime boss Kingpin, placing them on a collision course with the killer vigilante Punisher. The ensuing disaster hurls the kids a century backward in time, trapping them in 1907 New York — home of child labor, quaint technology and competing gangs of super-folk known as “Wonders.” Can the Runaways escape a super-powered war on the streets of New York and get back to the future? Find out in a timeless tale of comedy, romance and old-fashioned heroism! Collecting RUNAWAYS (2005) #25-30."
65318,X-Men: Gold (2017) #18,18,"The DARTAYUS ODYSSEY Part 3 Trapped! The X-Men’s resident fuzzy blue elf Nightcrawler is a prisoner to the Dartayan Empire, and Rachel Grey may never see her new beau ever again!"
65262,America (2017) #10,10,"EXTERMINATRIX Part 3! Exterminatrix has taken over America’s home, kidnapped her allies and turned her own friends against her. And so far, not even America’s new powers have helped her turn the tide. But the Midas Corporation is about to learn that you don’t mess with a Fuertona and you definitely don’t mess with a Chavez. America goes for the big shot as her first LEGACY arc comes to a head!"
62150,All-New Guardians of the Galaxy Vol. 2: Riders in the Sky (Trade Paperback),0,"Collects All-New Guardians of the Galaxy #3, 5, 7, 9, 11-12. Catch up with your favorite Guardians as they share the galactic spotlight! Gamora - the most dangerous person in the galaxy - is hiding something. What is her secret quest? Star-Lord sails the galaxy's radio waves, keeping up with the one piece of home he could never leave behind! Discover the reason behind Drax the former Destroyer's vow of peace! Learn what happened to Groot that caused him to revert to a tiny shrub - and why Rocket thinks it's all his fault! Plus: Meet the members of the resurgent Nova Corps as they come into desperate conflict with the shadowy Fraternity of Raptors! And as the Guardians return to Earth in the aftermath of SECRET EMPIRE, who will join them as their newest member?"
56396,Monsters Unleashed (2017) #9,9,"A particularly ill-advised experiment has created a hive full of giant bees and since bees are rare enough as they are, we can’t just kill them! Think of the ecosystem! But you know who’s buddies with a giant, insect-like hero? KID KAIJU!"
65286,Incredible Hulk (2017) #711,711,"RETURN TO PLANET HULK Part 3! On the savage planet of Sakaar, the last remaining tribes of a dead society fight for dwindling resources A sequence of ancient trials known as the Gauntlet is the only way to survive! A champion is called to battle: AMADEUS CHO, THE TOTALLY AWESOME HULK! His opponent is a familiar one WITNESS THE THUNDERING BARBARIAN!!! The ODINSON!"
65310,Tales of Suspense (2017) #100,100,"SPRINGING FROM THE PAGES OF SECRET EMPIRE! THE BLACK WIDOW is dead but someone is killing her enemies. With a broken heart and a bloody trail to follow, HAWKEYE is looking for answers. And the only person alive who may have them is Natasha Romanoff’s OTHER ex-boyfriend, THE WINTER SOLDIER. Can they trust each other long enough to unravel the web of mysteries that Black Widow left behind?"
65275,Defenders (2017) #8,8,"KINGPINS OF NEW YORK Part 3! The bloody battle for the streets of New York hits a zenith, as one of the potential Kingpin crime lords has a change of heart that sends shock waves across the entire Marvel Universe. At the same time, Luke and Jessica’s bad press has a disastrous impact on their lives! How does Diamondback know so much about the Defenders?"
65283,Guardians of the Galaxy (2017) #149,149,The Guardians are officially Nova Corpsmen! How is Drax going to deal with being overrun by Ultron-ized aliens when he still refuses to throw a punch? And are we really trusting Rocket to clean up the Corps? Plus: I heard a rumor is there an Infinity Stone kicking around?
61530,Hawkeye: Kate Bishop Vol. 2 - Masks (Trade Paperback),0,"Collects Hawkeye (2017) #7-12. Hawkeye finally gets a lead on the top-secret case that brought her to Los Angeles in the first place - but to solve this mystery, Kate Bishop will have to take a good hard look at who she is and where she came from. Is she really ready to face the ghosts of her past? Maybe fixing things for a young client with oddly similar problems will help her fix herself! Probably not, though. At least she'll get to punch through her frustrations courtesy of the Worst. Fight. Club. Ever. But when her friends get in trouble and need a helping hand from Hawkeye, she always comes through - right? So when she doesn't, something must be really off. Who is this fake Kate, and what has she done with the real deal?"
